현재 크롤링 페이지,title,작성시간,조회수,추천수,비추천수,링크,본문,댓글
8,어려운장 잘 견디셨습니다,2022-12-28 15:46:39,조회 수 133,0,0,https://stocker.kr/stock_discuss/335074/page/8,"[""환율도 어느정도 하방으로 자리잡고 있고"", """", ""내년에는 어느정도 바닥 마무리되어질 것 같습니다"", """", ""반도체는 계속 암울한 소식만 들리네요"", """", ""그동안 소외받던 화장품, 여행관련주는 조금씩 회복해가고있네요"", """", ""모두가 힘들지만 조금만 참고 함께 이겨내봅시다""]",[]
8,거의 바닥온거 같네요,2022-12-22 08:12:47,조회 수 135,1,0,https://stocker.kr/stock_discuss/334553/page/8,"[""환율도 꺾이고 이제 슬슬 매수하지 좋은 구간으로 보입니다"", """", ""꼭 이럴땐 돈이 없네요..."", """", ""한파를 이겨내봅시다""]",[]
8,"이엔코퍼레이션 사우디""네옴시티""수주 가능할까?",2022-12-08 14:41:43,조회 수 96,2,0,https://stocker.kr/stock_discuss/334006/page/8,"["""", """", """", """", """", """", """", ""이번 대형 프로젝트를 맡아 진행할 준비는 확실히 되어 있다 생각해요."", ""우리나라의 기술력은 이미 세계 어디를 둘러보아도 첫손에 꼽을 만큼 압도적인 수준이잖아요."", ""그렇기에 충분히 이번 기회를 살려 한 번 더 도약을 해나갈수 있을것이라 기대해 봐요!"", """", """"]",[]
8,이 종목 급등 합니다,2022-12-01 11:29:37,조회 수 179,0,0,https://stocker.kr/stock_discuss/333763/page/8,"[""여러분들도 잘 알고 계시지만,\n지금 국내 상황이 많이 좋지 않습니다.\n일확천금보다는 꾸준하게 쌓아가야 합니다.\n\n언제까지 유료에 상처 받으시고, 무료에도 상처 받으실 건가요?\n관망만 해보셔도 좋습니다. 저희 슬주생은 정말 확실히 다릅니다.\n\n조건 없이 돈 버는 방법을 왜 공유하는지 궁금하시죠?\n개미가 뭉치면 5배에서  7배 8배 할수있기때문입니다.\n\n지금 보고 계신 문자는,\""개미의 힘\""\n함께 뭉치자 하는 이유입니다.\n\n저희와 함께 작지만 단단한 개미의 힘에 동참해 보시겠어요?\n\n입장하셔서 눈으로 직접 확인해 보세요.\n\n▼바로 동참하기▼\nhttps://open.kakao.com/o/gFkqbNMe"", """", """"]",[]
8,작전주 300~500% 대규모 프로젝트,2022-12-01 09:58:28,조회 수 117,0,0,https://stocker.kr/stock_discuss/333721/page/8,"[""작전주 300~500% 대규모 프로젝트"", ""50명 모집합니다"", ""작전주, 세력주 물량, 자리차면 못들어오십니다"", ""예상수익 300%~500%이상입니다"", ""매수,매도 타점 다 잡아드립니다\n(전문가가 무료리딩해드립니다)"", ""가입비x 리딩비x"", ""소액o 관망o"", ""비용 발생 일체 없습니다"", ""자세한 상담은 아래로 연락바랍니다"", ""https://open.kakao.com/o/sW9yHFQe"", """", """"]",[]
8,해외선물 하는 사람 있음??,2022-11-29 14:53:52,조회 수 114,0,0,https://stocker.kr/stock_discuss/333399/page/8,"[""국내주식만 하다가 해외선물 알게 되서 해봤는데"", ""수익률 꽤 괜찮았음 ㅋㅋㅋ"", ""이게 하락구간에서도 투자가 가능하니까 양방향으로 수익을 볼 수 있더라"", ""무료로 매수랑 매도 타이밍도 알려주니까 편하더라고"", ""아래 링크 남겨줄테니까 관심 있는 주린이들도 함 해봐봐"", """", ""https://open.kakao.com/o/sQTftYPe"", """", """"]",[]
8,다음 10배 시장은?,2022-11-25 07:45:54,조회 수 116,0,0,https://stocker.kr/stock_discuss/333244/page/8,"[""안녕하세요 가입하고 처음 글 써봐요"", """", ""다음 10배 사이클 시장 발견했는데"", """", ""궁금하신분 있으신가요"", """", ""댓글에 남겨 드릴게요""]",[]
8,역시 주식은,2022-11-24 15:53:50,조회 수 123,0,0,https://stocker.kr/stock_discuss/333200/page/8,"[""바닥에 사는게 답"", """", ""네이버에 이핀브이캐쳐 찾아봐여"", ""로봇이 최저점 알림보내주는데 편함""]",[]
8,2022년 11월 10일 삼성전자 주식의 파동현황,2022-11-10 08:40:03,조회 수 106,0,0,https://stocker.kr/stock_discuss/332045/page/8,"["""", """", ""2022년 11월 10일 오전 8시 현재 삼성전자 주식의 파동현황입니다."", """", ""최고점을 찍고 횡보구간을 거치면서 하락추세로 보입니다."", """"]",[]
8,최고점/최저점을 공략한다.,2022-11-09 16:18:21,조회 수 93,0,0,https://stocker.kr/stock_discuss/332016/page/8,"[""안녕하십니까?"", """", ""최고점/최저점은 神의 영역입니다."", ""여기서 보여주고 있습니다."", """", ""최고점/최저점만 공략합니다."", ""최고점/최저점만."", ""(국내주식)\n삼성전자 - 하이투자증권"", ""(국내선물)\nKOSPI 200 선물연결 - 하이투자증권\nKODEX 200선물인버스2X - 하이투자증권"", ""(해외선물)\nCrudeOil - 이베스트투자증권, 한국투자증권, 유진투자선물\nE-mini Nasdaq100 - 이베스트투자증권, 한국투자증권, 유진투자선물\nHang Seng Index - 이베스트투자증권, 한국투자증권, 유진투자선물"", ""시스템트레이딩을 오픈하였습니다."", ""여기서 확인하시기 바랍니다."", """", ""http://www.paxnet.co.kr/pro/cafe/maxminpoint"", """", """", """", ""삼성전자 최고점/최저점"", """", """", ""항셍지수"", """", """", """"]",[]
8,상장주보다 비상장이 쉽다고 생각함,2022-11-07 13:53:55,조회 수 78,0,0,https://stocker.kr/stock_discuss/331955/page/8,"[""비상장 주식은, 기업 정보를 알기어려움\n지인이나 네트워크가 있기전까지 내부자 정보를 절대 알 수 없음"", ""그럼 어떻게 안전하게 거래하느냐?\n\nVC 포트폴리오를 잘 살펴보면됨.\n상장시킨 기업 수가 많은 유능한 VC들을 보고\n그들이 어디에 투자하고 있는지 살펴보시길\n(특히 요즘 장에 투자하는 곳이 알짜배기)\n\nVC포폴 모아놓은 정보 있길래 공유함\nhttps://bit.ly/3Nzl1z8"", """", """"]",[]
8,반도체 저평가주,2022-10-31 08:29:33,조회 수 135,0,0,https://stocker.kr/stock_discuss/331511/page/8,"[""https://blog.naver.com/stock_field/222908533641"", """", """", """", ""반도체주들도 많이 저평가됐네요""]",[]
9,주식 물린거 여기서 단 시간내 복구!!!!,2022-10-05 11:39:38,조회 수 181,0,0,https://stocker.kr/stock_discuss/330824/page/9,"[""☑ <<１００％ 무료>>로써 일체의 비용 요구나 수수료 없음"", """", ""☑ 국내주식 종목 추천 및 시황 브리핑 등 현황 제공"", ""오전 09:00~10:30\n오전주식장 ▶ 종목매수 및 시황브리핑"", ""오후 14:00~15:20\n오후주식장 ▶ 정식종목 매수, 교육"", ""[해외선물 리딩 안내]\n오전 11시 ▶ 항셍지수\n오후 4시 ▶ 미니나스닥\n오후 8시 ▶ 미니나스닥"", """", ""☑ 도배성 광고글 걸러내며 방 관리에 최선을 다 하는중"", """", ""☑ 현재 국내주식장이 좋지않아 손실이 크신 분들 모여서"", ""하루하루 적게는 60 많게는 200 넘게 수익보시며 손실 매꿔가는 중!!"", """", ""☑ 백 마디 말 보다 한번 보시는게 더 낫습니다 오셔서 몇일 동안 관망해보세요"", ""☑ 자유롭게 의견 소통과 질문 가능 !! 편하게 들어오세요 ~"", """", ""http://m.naver234.n-e.kr"", """", """", """", """", ""2022년 10월 05일 오전 11시 38분 현재까지 수익 ~"", """", """", """", """", """"]",[]
9,반갑습니다 주식물린거 여기서 다복구했네요,2022-09-26 21:51:35,조회 수 128,0,0,https://stocker.kr/stock_discuss/330522/page/9,"[""506분과 함께소통 나눠요~"", """", ""https://m.post.naver.com/viewer/postView.naver?volumeNo=34532478&memberNo=18446542"", """", """", """", """", ""하루평균 수익이에요~"", """"]",[]
9,오늘은 주식 박살나는날,2022-09-26 17:49:02,조회 수 93,0,0,https://stocker.kr/stock_discuss/330511/page/9,"[""개인들 계좌 오늘 녹아 내린듯합니다"", ""장 막판 코스닥 개인 투매 물량을 외인이 받았네요"", ""사이드카 발동할줄 알았는데...."", """", ""어려운 월요일 다들 힘내세요""]",[]
9,수리남으로 콘텐트리중앙 뜰 줄 알았는데...,2022-09-17 23:42:11,조회 수 80,0,0,https://stocker.kr/stock_discuss/330088/page/9,"[""\""'수리남 마약왕' 황정민 실존인물 조봉행…2016년 한국서 복역중 사망\"""", """", ""https://www.mk.co.kr/news/society/view/2022/09/821220/"", """", """", """", ""금요일에 폭락했네요....."", """", ""주식장 요즘 진짜 힘드네요....""]",[]
9,지분 참여로 도움주실분 문의 주십시요..,2022-09-07 08:43:09,조회 수 71,0,0,https://stocker.kr/stock_discuss/329688/page/9,"[""이차전지 리튬두곳 니켈 한곳의 광산을 지분 100% 소유하고 있는 아프리카 현지법인입니다."", ""참고 기사 링크합니다."", ""https://www.sedaily.com/NewsView/2623NR8GJZ"", """", """", ""중국회사가 리튬광산 지분 인수한 내용이고 같은 광맥을 포함하고 있는 근접 광산 입니다."", ""광산 등기관련 회사자료 다 오픈 가능 합니다."", ""관심 부탁 드립니다. tarcopsky@gmail.com"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]",[]
9,주식으로 손실보던 내가 8월 수익...,2022-09-06 18:09:56,조회 수 143,0,0,https://stocker.kr/stock_discuss/329677/page/9,"[""코스피 하락 이후 들어가는 종목마다 손실보고... 미국주식 노려 봤지만"", ""미국주식 또한 들오가는 종목마다 손실 보고 있었던 주린이입니다."", ""이번에 알게 된 카카오톡소통방에서 3개월만에 손실 본 금액 복구 후 수익 보고 있네요^^"", ""좋은정보도 많고, 사람들이 참 좋아요, 그리고 주는종목으로만 주에 2~30%수익 보는것 같네요."", ""혼자 하기 힘드신 분들 들어오셔서 벽타기만 해보세요."", ""손해보는일 없습니다. 안들어오는개 손해이죠 ㅎ"", """", ""8월 수익 오늘 출금하여 인증 합니다~~"", """", ""https://open.kakao.com/o/gnSP7XPd"", """", """", """"]",[]
9,단타종목추천,2022-08-29 19:07:04,조회 수 128,0,1,https://stocker.kr/stock_discuss/329236/page/9,"[""✅주식 vip 무료리딩 종목상담 ✅수익률100~180% 추천주 상담 문의 http://qr.kakao.com/talk/TacsgGxIZ.ATx8kk19ZM73XWTI4-"", """", """", """", ""https://open.kakao.com/o/sL438exe"", """", """", """", ""﻿""]",[]
9,금일 주식장 잠깐 정리...! 후,2022-07-20 14:18:20,조회 수 158,0,0,https://stocker.kr/stock_discuss/327724/page/9,"[""오늘 시장 잠깐 정리해드립니다."", ""오늘 시장 전일 미국장 급등해서 국내장 강세로 시작했지만, 윗꼬리 캔들로 가라앉는 중인데 외국인 매도세가 여전히 있습니다."", ""하지만 오늘 대형주들 초반에 강했다가 바로 밀리는 중이고, 외국인 경우에 크래프톤, 포스코케미칼 등 게임/2차전지 일부 조금 순매수에 있고, 그 외에 삼성전자/sk하이닉스/현대차 등 대형주에 우호적이지 않네요..."", ""쉽지 않습니다~ 함께 여러 정보들 공유해가면서 이겨나가봅시다."", """", ""https://open.kakao.com/o/s5dUM0qe"", """", """"]",[]
9,주식에서 살아남는 꿀팁,2022-06-30 09:55:36,조회 수 149,0,0,https://stocker.kr/stock_discuss/327203/page/9,"[""아직도 주식 물려서 나락가신 분들"", ""정보 하나 공유드립니다~~"", """", ""저도 아는 지식도 없고 지인따라 주식했다가 망했는데"", ""우연히 정보방 알게되서여기서 수익보고 있어요^^"", ""유료긴 한데 커피 한잔 값이라 부담도 없고"", ""시황, 교유그 급등주 추천, 핵심재료집까지 제공해주는거라"", ""꿀정보 진짜 많아요~"", ""아직 무료체험도 하고 있다니까 필요하신 분들 참고하세요^^"", """", ""▼▼▼\nhttps://bit.ly/3bj7xZ5"", """", """"]",[]
9,1년사이 주가 반토막난 기업,2022-06-06 16:53:24,조회 수 144,0,0,https://stocker.kr/stock_discuss/326544/page/9,"[""주식 무섭다"", """", ""언제쯤 다시 상승할런지..."", """", """", """"]",[]
9,"아지노모도제넥신, ‘바이오코리아 2022’ 참가",2022-05-07 16:40:41,조회 수 54,0,0,https://stocker.kr/stock_discuss/325306/page/9,"[""5월 11일~13일 코엑스 개최"", ""viewer"", ""세포배양배지 전문 기업 아지노모도제넥신은 5월 11일(수) 개막하는 ‘바이오코리아 2022’(BIO KOREA 2022)에 참가하여 자사의 세포배양배지 브랜드 ‘셀리스트’(CELLiST)를 소개한다고 밝혔다."", ""출처 : https://www.sedaily.com/NewsView/265V4UZPE7"", """", """"]",[]
9,금일 상한가,2022-04-22 17:19:16,조회 수 122,1,0,https://stocker.kr/stock_discuss/324908/page/9,"[""한일사료(005860) : 애그플레이션 우려 등에 사료 테마 상승 속 상한가 [2일연속]\n하인크코리아(373200) : 간편결제 기반 신규 사업 본격화 기대감 지속에 상한가 [2일연속]\n바이오에프디엔씨(251120) : 국제 식량가격 강세 지속 속 식물세포 설계 및 배양기술 보유 부각에 상한가\n윙입푸드(900340) : 국제 곡물가격 급등 여파 지속 속 육류 생산가격 인상 수혜 기대감에 상한가\n고려산업(002140) : 애그플레이션 우려 등에 사료 테마 상승 속 상한가\n한탑(002680) : 애그플레이션 우려 등에 사료/음식료업종 테마 상승 속 상한가\n일동제약(249420) : 美정부, 日 시오노기제약과 공동개발중인 코로나19 경구용 치료제 구매 협상 소식에 급등\n사조동아원(008040) : 애그플레이션 우려 등에 사료/음식료업종 테마 상승 속 급등\n정다운(208140) : 애그플레이션 우려 등에 음식료업종 테마 상승 속 급등\nGS글로벌(001250) : 석탄 공급 부족으로 인한 인도 대규모 정전사태 발생 소식 속 인도네시아 자원개발(석탄광) 사업 투자 이력 부각에 급등\n케이피에프(024880) : 석탄 공급 부족으로 인한 인도 대규모 정전사태 발생 소식 속 인도네시아 칼라만탐섬 석탄광산개발 투자 이력 부각에 급등\n우진비앤지(018620) : 애그플레이션 우려 등에 사료/비료/농업 테마 상승 속 급등\n케이씨피드(025880) : 애그플레이션 우려 등에 사료 테마 상승 속 급등\n휴림로봇(090710) : 일부 지능형로봇/인공지능(AI) 테마 상승 속 인공지능(AI) 자율주행로봇 'TETRA-DSV' 공개 모멘텀 지속에 급등\n애드바이오텍(179530) : 애그플레이션 우려 등에 사료 테마 상승 속 급등\n무림P&P(009580) : 제지업계, 종이 가격 인상 모멘텀 지속 등에 제지 테마 상승 속 급등\n티엘비(356860) : DDR5 수혜주 분석 등에 급등\nTCC스틸(002710) : 中 탕산시 봉쇄에 따른 반사수혜 기대감 부각에 급등""]",[]
9,대통령 집무실 용산 이전 관련주,2022-04-19 17:24:45,조회 수 66,0,0,https://stocker.kr/stock_discuss/324720/page/9,"[""대통령 집무실 용산 이전 관련주"", """", ""#서부T&D\n(용산역 서울드래곤시티 운영)"", """", ""#롯데관광개발 \n(용산역 개발사업 진행 이력)"", """", ""#자연과환경 \n(용산역 숲길 조성 사업 수주 이력)"", """", """", """", ""▶용산구 위치 기업"", """", ""#깨끗한나라\n(용산구 한남대로 98)"", """", ""#LS, #LS네트웍스\n(용산구 한강대로 92)"", """", ""#크라운해태 \n(용산구 한강대로 72길 3)"", """", ""#대원미디어 \n(용산구 한강대로23길 55)"", """", ""#아모레퍼시픽 \n(용산구 한강로2가)"", """", ""#중앙에너비스 \n(용산구 한남대로 82)"", """", ""#바른손이앤에이\n(용산구 한남대로 130 )"", """", ""#피씨디렉트\n(용산구 청파로 74)""]",[]
9,쌍용차 인수의향 기업,2022-04-19 17:21:40,조회 수 60,0,0,https://stocker.kr/stock_discuss/324716/page/9,"[""쌍용차 인수의향기업"", ""1. 에디슨 게열"", ""2, KH그룹"", ""3. 쌍방울그룹"", ""4. 이엔플러스(제3자 컨소시엄)"", ""공통점"", "": 시가총액 낮은 스몰캡 기업, 본사업과 인수기업의 상관관계가 밀접하지 않음"", "": 뉴스 나오고 최소 2배씩 오름"", "": 에디슨 vs KH vs 쌍방울 돌아가면서 주가 오르락 내리락"", ""* 참고) 에디슨EV(거래정지)의 금호에이치티를 통한 인수시도 뉴스관련 정보"", ""금호에이치티 최대주주 : 에스맥(거래정지)"", ""에스맥의 최대주주 : 오성첨단소재(거래정지)"", """"]",[]
